CUSTOMER_ID;CUSTOMER_DESCR;Country_Res_descr (4);Matched Region
50122832;Montagu V (Non-US) LP;United Kingdom;Western Europe
50122833;Montagu V (US) LP;United Kingdom;Western Europe
50122834;Montagu V (D) LP;United Kingdom;Western Europe
50122837;Montagu (Funding V) Limited;United Kingdom;Western Europe
50123442;Sea-Tank Terminal Antwerp NV;Belgium;Western Europe
50123464;Venture Lending & Leasing IX, Inc.;United States;North America
50123707;LYY TELEKOMÜNIKASYON ANONIM SIRKETI;Turkey;Central and Eastern Europe
50123707;LEVENT YAPILANDIRMA YÖNETIMI A. S.;Turkey;Central and Eastern Europe
50123722;LYY (UK) INTERNATIONAL HOLDCO LIMITED;United Kingdom;Western Europe
50123765;Michael Kors (Luxembourg) Retail S.a.r.l;Luxembourg;Western Europe
50123773;Johnson Controls Denmark Holding Sarl;Luxembourg;Western Europe
50123789;Michael Kors (Portugal), Lda;Portugal;Western Europe
50123817;Michael Kors (UK) Intermediate Ltd.;United Kingdom;Western Europe
50123821;Michael Kors (Switzerland) Retail GmbH;Switzerland;Western Europe
50123885;Nogra Hamburg S.à r.l.;Luxembourg;Western Europe
50123947;Deloitte CIS Holdings Limited;Guernsey;Western Europe
50123947;Deloitte CIS Holding Ltd;Guernsey;Western Europe
50125867;Reesink Financial Services B.V.;Netherlands;Western Europe
50126048;Space Exploration Technologies Corp.;United States;North America
50126868;TCI Investment Group, Inc.;United States;North America
50127501;Valet Waste Holdings, Inc.;United States;North America
50130168;EQT Mid Market Asia III FC Coöperatief U.A.;Netherlands;Western Europe
50130169;EQT VIII HB3 B.V.;Netherlands;Western Europe
50131193;Lowland Mortgage Backed Securities 6 B.V.;Netherlands;Western Europe
50131379;Adamo Telecom S.L.;Spain;Western Europe
50131392;OYF17244778;Turkey;Central and Eastern Europe
50131439;Abakus Logistics Spólka Z Ograniczona Odpowiedzialnoscia;Poland;Central and Eastern Europe
50131456;Canara Bank, Janpath, New Delhi branch;India;Asia
50131473;GDS Holdings Limited;China;Asia
50131548;SIA Severstal Distribution, Oddzial w Polsce;Poland;Central and Eastern Europe
50131614;Schlueter Print Pharma Packaging GmbH;Germany;Western Europe
50131691;BPP Embarcadero Square Property Owner LLC;United States;North America
50131900;Winton Solar Farm Finance Pty Ltd;Australia;Australia
50131909;Clico Spólka Z Ograniczona Odpowiedzialnoscia;Poland;Central and Eastern Europe
50131939;EQT REAL ESTATE II (N°1) SCSP;Luxembourg;Western Europe
50131942;EQT REAL ESTATE II (N°2) SCSP;Luxembourg;Western Europe
50131973;ARA Real Estate Partners Asia II, L.P.;Singapore;Asia
50132276;NewDay Funding 2018-2 PLC;United Kingdom;Western Europe
50132358;Envien Trading SA;Switzerland;Western Europe
50132367;EQT VII (General Partner) LP;United Kingdom;Western Europe
50132375;ALVARI SA;Switzerland;Western Europe
50132402;INFINITAS FINCO SARL;Luxembourg;Western Europe
50132409;Resideo Technologies, Inc.;United States;North America
50132419;INFINITAS HOLDCO SARL;Luxembourg;Western Europe
50132442;EQT SPECIAL CASES CO-INVESTMENT LP;United Kingdom;Western Europe
50132519;Tri-Sure Closures Australia PTY Limited;Australia;Australia
50132564;Kraken Oil & Gas III LLC;United States;North America
50132620;MultiChoice Africa Services B.V.;Netherlands;Western Europe
50133025;Bankinter SA;Portugal;Western Europe
50133057;Eninco Trading Services Ltd;United Kingdom;Western Europe
50133252;Citibank NA, GUA, Point72 Asset Management LP;United States;North America
50133352;EDML 2018-2 B.V.;Netherlands;Western Europe
50133357;Encino Acquisition Partners Holdings, LLC;United States;North America
50133576;OPG Office Fund Finco Pty Ltd;Australia;Australia
50134508;India Used Car Group B.V.;Netherlands;Western Europe
50134828;Spafu C.V.;Netherlands;Western Europe
50136460;FC Jumbo Leasing Ltd;Japan;Asia
50136651;Royale De Haag B.V.;Netherlands;Western Europe
50137130;Ocean Tankers International Co.;Greece;Western Europe
50137131;Sea Tankers Shipping Inc;Greece;Western Europe
50137135;SPDR MSCI EM Asia UCITS ETF;Ireland;Western Europe
50137137;Zoeller Tech Sp.zo.o.;Poland;Central and Eastern Europe
50137141;Triton Fund V LP;Jersey;Western Europe
50137142;Vanguard FTSE All-World UCITS ETF;Ireland;Western Europe
50137144;SeaPort Financing, LLC;United States;North America
50137146;Triton Fund V SCSp;Luxembourg;Western Europe
50137212;Vanguard FTSE Developed Europe UCITS ETF;Ireland;Western Europe
50137240;SPDR MSCI World Energy UCITS ETF;Ireland;Western Europe
50137435;PennantPark Credit Opportunities Fund III, LP;United States;North America
50138351;LOGISTIS GERMANY LUXEMBOURG 9 SARL;Luxembourg;Western Europe
50138353;LOGISTIS GERMANY LUXEMBOURG 10 SARL;Luxembourg;Western Europe
50138363;Kyrakatingo Ltd.;Greece;Western Europe
50138378;Irini N. Lemos Ltd.;Greece;Western Europe
50138413;FLIP No. 206 Co., Ltd;Japan;Asia
50138649;Baramoore International s.r.o.;Czechia;Central and Eastern Europe
50138656;Sophia 247 Bidco B.V.;Netherlands;Western Europe
50138665;Dr. Max BDC, s.r.o.;Czechia;Central and Eastern Europe
50138687;Telesat (IOM) Limited;Isle of Man;Western Europe
50138838;Societe en Nom Collectif Orchid Leasing 2;Turkey;Central and Eastern Europe
50138839;GSO Capital Solutions Fund II AIV-1 LP;United States;North America
50138843;GSO Capital Solutions Fund II AIV-4 LP;United States;North America
50138844;GSO Capital Solutions Fund II AIV-2 LP;United States;North America
50138847;GSO Capital Solutions Fund II (Luxembourg) SARL;Luxembourg;Western Europe
50138902;Mera EKZ Objekt Ganderkesee GmbH & Co. KG;Germany;Western Europe
50139076;INEOS Compounds Sweden AB;Sweden;Western Europe
50139079;INEOS Compounds Switzerland AG;Switzerland;Western Europe
50139468;Digital Japan, LLC;United States;North America
50139474;Digital Gough LLC;United States;North America
50139493;Digital Australia Finco Pty. Ltd.;Australia;Australia
50139686;Syngenta Protecao de Cultivos Ltda.;Brazil;Latin America
50141023;Onelog NL Helmond 2 B.V.;Netherlands;Western Europe
50141024;Onelog NL Hoorn B.V.;Netherlands;Western Europe
50141131;GXO Logistics Germany GmbH;Germany;Western Europe
50141131;XPO Supply Chain GERMANY GmbH;Germany;Western Europe
50142233;Amiprod Wood SRL;Romania;Central and Eastern Europe
50142397;JTC PLC;Jersey;Western Europe
50142436;NIO Inc;China;Asia
50143090;Stichting DamVeste;Netherlands;Western Europe
50143773;Merit Corporation SAL;Lebanon;Asia
50144278;Volta Energy Solutions Europe Kft.;Hungary;Central and Eastern Europe
50144309;Ninemia Ventures S.A.;Greece;Western Europe
50144313;Daluz Navigation Inc;Greece;Western Europe
50144334;JET Infrastructure Holding IA, LLC;United States;North America
50144334;JET Infrastructure Holding IA, LLC;Canada;North America
50144400;JPMorgan Chase Bank, N.A., GUA, BW Gestao de Investimentos Ltda;United States;North America
50144412;Phoenix Tower International Ibérica ETVE, S.L.;Spain;Western Europe
50144412;Phoenix Tower International Ibérica ETVE, S.L.U;Spain;Western Europe
50144589;Southern Ridges Master Macro Fund;Cayman Islands;Latin America
50144933;ACTA * B.V.;Netherlands;Western Europe
50145882;Kadans Science Partner XII B.V.;Netherlands;Western Europe
50146912;Or-Quest Holding B.V.;Netherlands;Western Europe
50146913;Or-Quest Zwolle B.V.;Netherlands;Western Europe
50147442;Syntegra Holding B.V.;Netherlands;Western Europe
50148025;Azelis UK Finance Ltd;United Kingdom;Western Europe
50148228;PetroVida Holding B.V.;Netherlands;Western Europe
50148575;DIF CIF 1 Participations 2 B.V.;Netherlands;Western Europe
50149628;Havenstad Beleggingen B.V.;Netherlands;Western Europe
50149696;Utilico Emerging Markets Trust PLC/The Fund;United Kingdom;Western Europe
50149758;Volta Energy Solutions Hungary Kft.;Hungary;Central and Eastern Europe
50149815;Abbott Ireland Financing DAC;Ireland;Western Europe
50149863;FinCo Energie GmbH;Germany;Western Europe
50149873;Gemeinde Sasbachwalden;Germany;Western Europe
50149904;Flywheel Energy Operating, LLC;United States;North America
50150041;CD Global Solar II Borrower LLC;United States;North America
50150138;Enerlink Pte. Ltd.;Singapore;Asia
50150147;Geely Sweden Finance AB;Sweden;Western Europe
50150171;LS-Aviation No.3 Co., Ltd.;Japan;Asia
50150346;UTHI99;United Kingdom;Western Europe
50150355;GNG GLOBAL INVEST LIMITED;Cyprus;Western Europe
50150453;WORKCAPITAL BS D;Luxembourg;Western Europe
50150471;CHORUS FIII SARL;Luxembourg;Western Europe
50150488;ZF Europe Finance B.V.;Netherlands;Western Europe
50150551;Sound Point U.S. Direct Lending Fund II (UL) L.P.;United States;North America
50150551;CVC Credit Partners U.S. Direct Lending Fund II (UL) L.P.;United States;North America
50150642;DXC Technology New Asia Holdings Pte. Ltd.;Singapore;Asia
50151386;JBS Food Canada ULC;Canada;North America
50151442;Nouryon Chemicals LLC;United States;North America
50151443;Nouryon Pulp and Performance Chemicals LLC;United States;North America
50151451;Nouryon Functional Chemicals LLC;United States;North America
50151455;Nouryon Surface Chemistry LLC;United States;North America
50151680;Assicurazioni Generali - Societa' Per Azioni, Luxembourg branch;Luxembourg;Western Europe
50151754;NBB Miraflores Lease Co. Ltd.;Japan;Asia
50152274;Eurex Clearing AG, Eurex OTC Clear Service;Germany;Western Europe
50152952;W.L. Management BV;Belgium;Western Europe
50154722;PEC Persimmon S.a.r.l.;Luxembourg;Western Europe
50156253;KKR Global Infrastructure Investors III (Ascent) L.P.;United States;North America
50156263;KKR Global Infrastructure Investors III EEA USD (Ascent) L.P.;United States;North America
50156265;KKR Global Infrastructure Investors III EEA EUR (Ascent) L.P.;United States;North America
50156365;Equinox Gold Corp.;Canada;North America
50156373;DIN-SERS Millennium Cambridge Apartments, LLC;United States;North America
50156536;EDP I (HK) Limited;Hong Kong;Asia
50156613;QWP Stawiszyn Spólka Z Ograniczona Odpowiedzialnoscia;Poland;Central and Eastern Europe
50156779;VALEA FOUNDATION;Liechtenstein;Western Europe
50157029;Solius AcquireCo Inc;Canada;North America
50157188;KWS International Holding B.V.;Netherlands;Western Europe
50157255;Pinduoduo Inc;China;Asia
50157370;Domoco BVBA;Belgium;Western Europe
50157419;Mission of the Kingdom of Saudi Arabia to the Eu;Belgium;Western Europe
50157467;Crescelor BVBA;Belgium;Western Europe
50158688;J.P. Morgan SE, Amsterdam branch;Netherlands;Western Europe
50158688;J.P. Morgan AG, Amsterdam branch;Netherlands;Western Europe
50158896;Kenzo Paris Netherlands B.V.;Netherlands;Western Europe
50160056;Covestro Amulix V.o.F.;Netherlands;Western Europe
50162505;Habesha Breweries Share Company;Ethiopia;Africa
50162564;Nieuweroord Woningen Exploitatie C.V.;Netherlands;Western Europe
50162799;PAG Enhanced Credit Fund II L.P.;Hong Kong;Asia
50162817;Americold Realty Trust;United States;North America
50163450;Cigna Corporation;United States;North America
50163451;KLX Energy Services Holdings Inc;United States;North America
50163502;eXp World Holdings Inc;United States;North America
50163572;Elanco Animal Health Inc;United States;North America
50163577;Ibis Pacific Shipping Pte Ltd;Singapore;Asia
50163580;WWF Finance Co Pty Ltd;Australia;Australia
50163703;D.E SHAW GALVANIC HOLDINGS (LUX);Luxembourg;Western Europe
50164185;Bridgepoint Credit S Sarl;Luxembourg;Western Europe
50164587;Hand-Prod Diagnostyka Spólka Z Ograniczona Odpowiedzialnoscia;Poland;Central and Eastern Europe
50164609;Dutch MBS XIX B.V.;Netherlands;Western Europe
50164711;Land Bank of Taiwan, Kangshan branch;Taiwan;Asia
50164934;MAHLE Shared Services Poland sp. z o.o.;Poland;Central and Eastern Europe
50165109;Ormit International BV;Netherlands;Western Europe
50165168;CFL intermodal S.A.;Luxembourg;Western Europe
50165983;Ambassade - Emirats Arabes Unis - Verenigde Arabische Emiraten;Belgium;Western Europe
50166326;Ford Bank GmbH;Germany;Western Europe
50166336;Avalara Inc;United States;North America
50166444;Tree Line Direct Lending II, LP;United States;North America
50166461;VanEck Vectors BDC Income ETF;United States;North America
50166463;Noble Trading Co Limited;Virgin Islands, British;Latin America
50166523;H.I.G. CHESTER PROPERTY SARL;Luxembourg;Western Europe
50166647;Tempus Holdings 16 S.à.r.l.;Luxembourg;Western Europe
50166739;TEMPUS HOLDINGS 14 SARL;Luxembourg;Western Europe
50166868;Phoenix Group Holdings PLC;United Kingdom;Western Europe
50168263;HFM Solutions B.V.;Netherlands;Western Europe
50168699;Cannae Holdings Inc;United States;North America
50168821;EMTÉ Kapelle B.V.;Netherlands;Western Europe
50173902;Cignal Infrastructure Netherlands B.V.;Netherlands;Western Europe
50173902;T-Mobile Infra B.V.;Netherlands;Western Europe
50174092;Norinchukin Bank Europe N.V.;Netherlands;Western Europe
50174102;Solar EGP NL South B.V.;Netherlands;Western Europe
50175450;Sky High LXXXIV Leasing Company Limited;China;Asia
50175462;Sky High LXXXIII Leasing Company Limited;China;Asia
50175468;Sky High LXXXV Leasing Company Limited;China;Asia
50175482;Sky High LXXXVIII Leasing Company Limited;China;Asia
50175519;Taishin International Bank, Taishin International Bank Linya Branch;Taiwan;Asia
50175537;Albus Shipping Limited;Russian Federation;Central and Eastern Europe
50175565;PE714P;United Kingdom;Western Europe
50175689;Shikokuennia Shipping Corporation;Cyprus;Western Europe
50175691;Petra Shipping Ltd;Cyprus;Western Europe
50175692;Pemer Shipping Ltd;Cyprus;Western Europe
50176793;Pv Piaski Spólka Z Ograniczona Odpowiedzialnoscia;Poland;Central and Eastern Europe
50177014;Combi: Schabracq, M.O./Schabracq, T.J.;Netherlands;Western Europe
50177075;Walstead Central Europe Sp. Z O.O.;Poland;Central and Eastern Europe
50177078;Shanghai Pudong Development Bank Co Ltd, Shenyang branch;China;Asia
50177129;VTB Bank (public joint-stock company), Voronezh branch;Russian Federation;Central and Eastern Europe
50177252;OYF25097649;Turkey;Central and Eastern Europe
50177266;DU MONA INVEST;France;Western Europe
50177520;Macquarie European Infrastructure Fund 6 SCSp;Luxembourg;Western Europe
50177969;Socar Energy Ukraine LLC;Ukraine;Central and Eastern Europe
50178007;PHARMAX HOLDINGS LIMITED;Cyprus;Western Europe
50178113;Foxconn Technology CZ s.r.o.;Czechia;Central and Eastern Europe
50178192;CLIP No. 142 Co., Ltd.;Japan;Asia
50178363;WWM Logistics, LLC;United States;North America
50178411;Sound Point U.S. Direct Lending Fund II (RN) L.P.;United States;North America
50178411;CVC Credit Partners U.S. Direct Lending Fund II (RN) L.P.;United States;North America
50178412;Taiwan Cooperative Securities Co Ltd, Offshore Securities Unit;Taiwan;Asia
50178430;Sorelution Shipping Inc;Singapore;Asia
50178473;Financière N;France;Western Europe
50178551;OYF10042432;Turkey;Central and Eastern Europe
50178566;Ambra Brands Spólka Z Ograniczona Odpowiedzialnoscia;Poland;Central and Eastern Europe
50178647;Corendon Hotels Holding Nederland B.V.;Netherlands;Western Europe
50178758;Gemeinde Rellingen;Germany;Western Europe
50178764;Specialty Electronic Materials Switzerland GmbH;Switzerland;Western Europe
50178775;Corps Grand-ducal d'incendie et de secours;Luxembourg;Western Europe
50178870;SCF Rahoituspalvelut VII;Ireland;Western Europe
50178876;Cepsa Treasury SA;Spain;Western Europe
50178971;Verdun Oil & Gas LLC;United States;North America
50179029;REMONDIS GmbH & Co. KG, Region Nord;Germany;Western Europe
50179035;Reterra Papenburg GmbH;Germany;Western Europe
50180043;Firma Produkcyjno-Uslugowo-Handlowa Genpol Mateusz Hodyas;Poland;Central and Eastern Europe
50180431;CEF 300 B.V.;Netherlands;Western Europe
50180432;CEF 400 B.V.;Netherlands;Western Europe
50181027;Fcm Zdrowie Spólka Z Ograniczona Odpowiedzialnoscia;Poland;Central and Eastern Europe
50181102;Porta Stena B.V.;Netherlands;Western Europe
50181725;Heijmans Management Deelnemingen B.V.;Netherlands;Western Europe
50181809;Deutsche Fachpflege Holding GmbH;Germany;Western Europe
50182022;DFH Erste Beteiligung GmbH;Germany;Western Europe
50182129;DFH Zweite Beteiligung GmbH;Germany;Western Europe
50182284;DFH Dritte Beteiligung GmbH;Germany;Western Europe
50182393;DFH Vierte Beteiligung GmbH;Germany;Western Europe
50182471;RBR Real Estate V - Schuitenberg B.V.;Netherlands;Western Europe
50184228;DFH Fünfte Beteiligung GmbH;Germany;Western Europe
50184381;DFH Sechste Beteiligung GmbH;Germany;Western Europe
50184818;Moose Ventures LP;United States;North America
50184915;Bernina Midco (Jersey) Ltd;Jersey;Western Europe
50184919;Digital Euro Finco LP;United Kingdom;Western Europe
50184955;KOM-EKO Holdings S.A.;Luxembourg;Western Europe
50185339;CLIP No. 161 Co., Ltd.;Japan;Asia
50185345;CLIP No. 162 Co., Ltd;Japan;Asia
50185348;CLIP No. 163 Co., Ltd;Japan;Asia
50185349;CLIP No. 164 Co., Ltd;Japan;Asia
50185360;Banque Internationale Arabe de Tunisie SA - BIAT, Sfax branch;Tunisia;Africa
50185585;SNC Orchid Leasing 3;Turkey;Central and Eastern Europe
